FiscaliaEcuador,36469,0
OleItumbi,36426,0
PKU1898,36399,0
ElFinanciero_Mx,36281,0
desdelamoncloa,36196,0
Telegraph,36147,1
Astro_Pontes,36129,0
Excelsior,35953,1
adgpi,35713,0
SadhviPragya_MP,35713,0
PulseGhana,35696,0
GobCDMX,35680,0
CMOIreland,35654,0
TheLallantop,35598,0
akhbar,35457,1
evoespueblo,35395,0
RRPSpeaks,35173,0
USA_China_Talk,35155,0
renoomokri,35109,0
CaraotaDigital,35069,1
billmaher,35028,0
itvnews,35009,0
RCMPNS,34999,0
elblog,34870,0
TN21sv,34786,0
DCPNewDelhi,34751,0
AsambleaSV,34748,0
Benguennak,34745,0
bbcnepali,34699,0
cmohry,34670,0
CaracolRadio,34651,0
lafm,34611,0
TelefuturoInfo,34609,0
marmilbr,34602,0
aimim_national,34586,0
GiorgiaMeloni,34554,0
ABCDigital,34418,0
MinofHealthUG,34325,0
DGSN_MAROC,34299,0
usairforce,34265,0
dpradhanbjp,34166,0
IamSaiDharamTej,34162,0
StateHouseKenya,34126,0
DrJitendraSingh,34118,0
USMC,34112,0
marcorubio,34078,0
jeune_afrique,33865,0
TheKeralaPolice,33863,0
vikatan,33727,1
shailajateacher,33657,0
TheNationalUAE,33640,0
LindseyGrahamSC,33485,0
MYANC,33470,0
PoliciaEcuador,33466,0
JacksonMthembu_,33392,0
ReutersLatam,33246,1
tagesschau,33224,1
BDUTT,33185,0
ntvuganda,33119,0
BreakingNews,33108,0
geonews_urdu,33073,0
StandardKenya,33062,0
DeniseMaerker,32882,0
IASassociation,32849,0
sigridbazan,32818,0
sarbanandsonwal,32771,0
MiLOKMAT,32740,0
DianaAtwine,32721,0
planalto,32710,0
Agenzia_Ansa,32686,1
KChiruTweets,32592,0
JamiiForums,32563,0
tv9gujarati,32457,1
ZeeMPCG,32414,0
OKAZ_online,32412,1
UNarabic,32278,0
ashutosh83B,32273,0
libe,32157,0
toluogunlesi,32033,0
awasthis,31989,0
GovAndyBeshear,31957,0
NoticiasONU,31825,0
todonoticias,31730,0
TarekFatah,31713,0
ogundamisi,31697,0
UNESCO,31647,0
noticias_tvperu,31572,0
fab_oficial,31562,0
cgtnarabic,31478,0
nishantchat,31469,0
naralokesh,31362,0
UniNoticias,31340,1
bbcafrique,31319,0
TheDeshBhakt,31296,0
Craig_A_Spencer,31275,0
amnesty,31274,0
AFP,31249,1
Ebuka,31215,0
candundaradasi,31187,0
VOAChinese,31179,0
RaghusharmaINC,31094,0
Joy997FM,31071,0
drbetulsayan,31068,0
GovAbbott,30921,0
MyHEALTHKKM,30867,0
NHM_TN,30841,0
DrEricDing,30811,1
GGallegos24,30801,0
JovemPanNews,30760,0
lajornadaonline,30733,1
